,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
4680,26,student,single,basic.9y,no,yes,no,cellular,mar,mon,1447,2,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,yes
4681,70,retired,divorced,basic.4y,no,yes,no,cellular,mar,mon,187,3,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,yes
4682,28,technician,single,university.degree,no,yes,no,cellular,mar,mon,131,12,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,no
4683,48,admin.,married,basic.6y,no,yes,no,telephone,mar,mon,382,2,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,yes
4684,26,student,single,basic.9y,no,yes,no,cellular,mar,mon,294,3,999,0,nonexistent,-1.8,92.843,-50.0,1.811,5099.1,yes
4685,28,admin.,single,high.school,no,yes,no,cellular,mar,tue,143,2,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4686,66,technician,married,professional.course,no,yes,no,cellular,mar,tue,83,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4687,26,unknown,single,basic.9y,no,no,no,cellular,mar,tue,212,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,no
4688,34,management,married,university.degree,no,no,no,cellular,mar,tue,499,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4689,35,admin.,married,high.school,no,yes,no,cellular,mar,tue,350,3,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4690,24,services,single,unknown,no,no,no,cellular,mar,tue,103,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,no
4691,28,student,single,basic.9y,no,yes,no,cellular,mar,tue,320,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4692,28,student,single,basic.9y,no,yes,no,cellular,mar,tue,156,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4693,36,admin.,married,high.school,no,no,no,cellular,mar,tue,168,1,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4694,43,blue-collar,married,basic.9y,no,no,no,cellular,mar,tue,180,2,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4695,24,services,single,unknown,no,yes,no,cellular,mar,tue,305,13,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4696,28,student,single,basic.9y,no,yes,no,cellular,mar,tue,96,2,999,0,nonexistent,-1.8,92.843,-50.0,1.799,5099.1,yes
4697,41,services,married,high.school,no,no,no,cellular,mar,wed,377,6,999,0,nonexistent,-1.8,92.843,-50.0,1.778,5099.1,yes
4698,41,services,married,high.school,no,no,no,cellular,mar,wed,396,2,999,0,nonexistent,-1.8,92.843,-50.0,1.778,5099.1,yes
4699,23,admin.,single,university.degree,no,unknown,unknown,cellular,mar,thu,308,2,999,1,failure,-1.8,92.843,-50.0,1.757,5099.1,yes
4700,38,technician,married,professional.course,no,yes,yes,cellular,mar,thu,63,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
4701,33,management,married,university.degree,no,yes,no,telephone,mar,thu,181,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
4702,38,technician,married,professional.course,no,yes,no,cellular,mar,thu,182,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
4703,33,admin.,divorced,high.school,no,no,no,cellular,mar,thu,41,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,no
4704,38,technician,married,professional.course,no,no,yes,cellular,mar,thu,137,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
4705,38,technician,married,professional.course,no,no,no,cellular,mar,thu,106,1,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
4706,38,technician,married,professional.course,no,no,yes,cellular,mar,thu,196,2,999,0,nonexistent,-1.8,92.843,-50.0,1.757,5099.1,yes
4707,38,technician,married,professional.course,no,no,yes,cellular,mar,fri,195,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
4708,34,technician,single,professional.course,no,no,no,cellular,mar,fri,229,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
4709,34,technician,single,professional.course,no,yes,no,cellular,mar,fri,227,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
4710,38,technician,married,professional.course,no,yes,no,cellular,mar,fri,166,3,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
4711,38,technician,married,professional.course,no,yes,no,cellular,mar,fri,363,2,10,1,success,-1.8,92.843,-50.0,1.726,5099.1,yes
4712,34,technician,single,professional.course,no,yes,no,cellular,mar,fri,266,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
4713,34,technician,single,professional.course,no,yes,yes,cellular,mar,fri,544,3,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
4714,34,technician,single,professional.course,no,no,no,cellular,mar,fri,301,3,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,yes
4715,38,technician,married,professional.course,no,yes,no,cellular,mar,fri,207,2,7,1,success,-1.8,92.843,-50.0,1.726,5099.1,yes
4716,32,management,single,university.degree,no,yes,no,cellular,mar,mon,116,1,999,0,nonexistent,-1.8,92.843,-50.0,1.703,5099.1,yes
4717,37,admin.,single,university.degree,no,yes,yes,cellular,mar,mon,161,2,999,0,nonexistent,-1.8,92.843,-50.0,1.703,5099.1,no
4718,55,technician,single,professional.course,no,yes,yes,cellular,mar,mon,217,2,999,0,nonexistent,-1.8,92.843,-50.0,1.703,5099.1,yes
4719,32,management,single,university.degree,no,yes,no,cellular,mar,mon,78,2,999,1,failure,-1.8,92.843,-50.0,1.703,5099.1,no
4720,32,management,single,university.degree,no,no,no,cellular,mar,mon,93,2,999,1,failure,-1.8,92.843,-50.0,1.703,5099.1,no
4721,38,technician,married,university.degree,no,no,no,cellular,mar,tue,350,2,999,2,failure,-1.8,92.843,-50.0,1.687,5099.1,yes
4722,32,management,single,university.degree,no,yes,no,cellular,mar,tue,106,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4723,31,blue-collar,single,high.school,no,yes,no,cellular,mar,tue,272,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4724,32,management,single,university.degree,no,yes,no,cellular,mar,tue,71,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4725,38,technician,married,university.degree,no,yes,no,cellular,mar,tue,122,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4726,39,admin.,single,high.school,no,yes,no,cellular,mar,tue,395,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4727,38,technician,married,university.degree,no,no,no,cellular,mar,tue,261,1,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4728,37,admin.,married,university.degree,no,yes,yes,cellular,mar,tue,159,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4729,32,management,single,university.degree,no,yes,no,cellular,mar,tue,427,3,999,0,nonexistent,-1.8,92.843,-50.0,1.687,5099.1,yes
4730,88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,48,1,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,no
4731,88,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,266,2,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4732,29,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,95,4,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4733,88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,796,5,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4734,29,self-employed,married,university.degree,no,no,no,cellular,mar,wed,197,2,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4735,88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,126,1,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4736,88,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,323,1,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4737,88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,101,7,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4738,88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,82,2,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,no
4739,88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,188,3,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4740,88,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,203,2,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4741,88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,101,1,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes
4742,27,student,single,high.school,no,yes,no,cellular,mar,thu,80,4,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,yes
4743,26,management,single,university.degree,no,yes,no,cellular,mar,thu,119,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,yes
4744,66,retired,married,basic.4y,no,yes,no,cellular,mar,thu,156,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,yes
4745,29,technician,married,professional.course,no,no,no,cellular,mar,thu,186,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,yes
4746,26,management,single,university.degree,no,no,no,cellular,mar,thu,139,1,999,0,nonexistent,-1.8,92.843,-50.0,1.65,5099.1,yes
4747,19,student,single,basic.9y,no,yes,no,cellular,mar,fri,126,4,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,yes
4748,28,self-employed,single,university.degree,no,yes,no,cellular,mar,fri,186,2,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,no
4749,30,student,single,high.school,no,no,no,cellular,mar,fri,268,5,10,2,failure,-1.8,92.843,-50.0,1.64,5099.1,yes
4750,28,self-employed,single,university.degree,no,yes,yes,cellular,mar,fri,3076,1,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,yes
4751,50,unemployed,unknown,university.degree,no,no,no,cellular,mar,fri,166,2,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,no
4752,28,self-employed,single,university.degree,no,no,no,cellular,mar,fri,296,2,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,yes
4753,70,retired,married,basic.4y,no,yes,no,cellular,mar,mon,61,6,999,1,failure,-1.8,92.843,-50.0,1.629,5099.1,no
4754,28,technician,single,university.degree,no,no,no,cellular,mar,mon,392,4,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,yes
4755,50,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,74,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,no
4756,46,technician,married,professional.course,no,no,no,cellular,mar,tue,163,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,no
4757,33,admin.,single,university.degree,no,no,no,cellular,mar,tue,406,2,999,1,failure,-1.8,92.843,-50.0,1.614,5099.1,yes
4758,21,student,single,high.school,no,no,no,cellular,mar,tue,220,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
4759,77,retired,divorced,unknown,no,yes,no,cellular,mar,tue,178,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
4760,37,unemployed,married,university.degree,no,yes,no,cellular,mar,tue,195,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
4761,33,admin.,single,university.degree,no,yes,yes,cellular,mar,tue,187,1,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
4762,29,technician,single,professional.course,no,no,no,cellular,mar,tue,299,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
4763,34,admin.,single,university.degree,no,no,no,cellular,mar,tue,325,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes
4764,32,admin.,single,professional.course,no,yes,no,cellular,mar,tue,159,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,no
4765,26,student,single,high.school,no,no,no,cellular,mar,wed,236,2,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,no
4766,33,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,140,10,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,no
4767,33,blue-collar,single,high.school,no,no,no,cellular,mar,wed,278,2,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,yes
4768,60,management,single,university.degree,no,yes,yes,cellular,mar,wed,194,1,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,yes
4769,24,admin.,single,high.school,no,yes,yes,cellular,mar,wed,224,1,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,yes
4770,68,retired,married,university.degree,no,no,no,cellular,mar,wed,201,1,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,yes
4771,33,blue-collar,single,high.school,no,yes,no,cellular,mar,wed,203,4,999,1,failure,-1.8,92.843,-50.0,1.602,5099.1,yes
4772,32,management,single,university.degree,no,no,yes,cellular,mar,thu,167,1,999,0,nonexistent,-1.8,92.843,-50.0,1.584,5099.1,yes
4773,36,admin.,married,high.school,no,yes,no,cellular,mar,thu,220,3,999,0,nonexistent,-1.8,92.843,-50.0,1.584,5099.1,yes
4774,31,admin.,divorced,university.degree,no,no,no,cellular,mar,mon,248,4,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1,yes
4775,54,admin.,married,university.degree,no,yes,no,cellular,mar,mon,415,1,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1,yes
4776,54,admin.,married,university.degree,no,yes,no,cellular,mar,mon,115,1,999,0,nonexistent,-1.8,92.843,-50.0,1.56,5099.1,yes
4777,31,admin.,divorced,university.degree,no,yes,yes,cellular,mar,mon,174,2,999,1,failure,-1.8,92.843,-50.0,1.56,5099.1,yes
4778,19,student,single,basic.6y,no,no,no,cellular,mar,tue,136,1,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,yes
4779,32,technician,divorced,professional.course,no,yes,yes,cellular,mar,tue,460,1,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,yes
4780,61,retired,married,basic.9y,no,no,yes,cellular,mar,tue,125,2,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,no
4781,32,technician,divorced,professional.course,no,yes,no,cellular,mar,tue,144,2,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,yes
4782,31,admin.,married,university.degree,no,yes,no,cellular,mar,tue,170,3,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,yes
4783,46,admin.,married,university.degree,no,no,no,cellular,mar,tue,269,3,999,0,nonexistent,-1.8,92.843,-50.0,1.556,5099.1,yes
4784,50,management,married,basic.9y,no,no,no,cellular,mar,wed,115,1,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,yes
4785,28,admin.,single,university.degree,no,no,no,cellular,mar,wed,506,2,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,yes
4786,28,admin.,single,university.degree,no,no,yes,cellular,mar,wed,96,2,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,yes
4787,33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,278,8,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,yes
4788,28,admin.,single,university.degree,no,no,no,cellular,mar,wed,411,2,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,yes
4789,35,admin.,married,high.school,no,yes,no,cellular,mar,thu,117,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
4790,36,management,married,university.degree,no,no,no,cellular,mar,thu,709,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
4791,26,student,single,high.school,no,no,no,cellular,mar,thu,200,1,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
4792,45,technician,single,professional.course,no,yes,yes,cellular,mar,thu,143,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,no
4793,20,student,single,basic.9y,no,yes,no,cellular,mar,thu,325,1,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
4794,68,retired,married,basic.4y,no,no,no,cellular,mar,thu,331,4,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,yes
4795,36,unemployed,married,university.degree,unknown,unknown,unknown,cellular,mar,fri,95,2,999,1,failure,-1.8,92.843,-50.0,1.531,5099.1,yes
4796,28,admin.,single,high.school,no,yes,no,telephone,mar,fri,515,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4797,28,admin.,single,high.school,no,yes,no,cellular,mar,fri,300,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4798,28,admin.,single,high.school,no,yes,no,cellular,mar,fri,342,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4799,56,blue-collar,married,basic.4y,no,yes,no,cellular,mar,fri,283,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4800,41,technician,married,professional.course,no,no,no,cellular,mar,fri,229,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4801,25,admin.,married,university.degree,no,yes,no,cellular,mar,fri,294,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4802,73,retired,married,university.degree,no,yes,no,cellular,mar,fri,179,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4803,43,admin.,married,university.degree,no,yes,no,cellular,mar,fri,689,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,no
4804,31,technician,single,university.degree,no,yes,no,telephone,mar,fri,228,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4805,27,housemaid,married,high.school,no,yes,no,cellular,mar,fri,378,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4806,25,admin.,married,university.degree,no,no,no,cellular,mar,fri,243,3,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4807,28,admin.,single,high.school,no,no,no,telephone,mar,fri,234,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4808,32,admin.,single,university.degree,no,yes,no,cellular,mar,fri,271,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4809,28,admin.,single,high.school,no,no,no,cellular,mar,fri,347,2,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,yes
4810,34,technician,single,university.degree,no,no,no,cellular,mar,mon,180,2,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,yes
4811,32,admin.,single,university.degree,no,unknown,unknown,cellular,mar,mon,136,3,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,no
4812,32,admin.,single,university.degree,no,yes,no,cellular,mar,mon,285,8,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,yes
4813,32,admin.,single,university.degree,no,yes,no,cellular,mar,mon,364,3,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,yes
4814,32,admin.,married,university.degree,no,yes,no,cellular,mar,mon,517,1,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,yes
4815,62,admin.,married,high.school,no,no,no,telephone,mar,mon,163,2,999,0,nonexistent,-1.8,92.843,-50.0,1.52,5099.1,yes
4816,59,blue-collar,married,basic.4y,no,yes,yes,cellular,mar,tue,684,4,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,no
4817,59,blue-collar,married,basic.4y,no,no,no,cellular,mar,tue,237,3,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,yes
4818,80,management,divorced,professional.course,unknown,yes,no,cellular,mar,tue,158,2,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,yes
4819,44,blue-collar,single,basic.4y,no,yes,no,cellular,mar,tue,1530,2,999,0,nonexistent,-1.8,92.843,-50.0,1.51,5099.1,yes
4820,33,blue-collar,married,basic.6y,no,yes,no,cellular,apr,wed,351,3,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
4821,49,admin.,married,basic.6y,no,yes,no,cellular,apr,wed,805,2,999,1,failure,-1.8,93.075,-47.1,1.498,5099.1,yes
4822,33,management,single,university.degree,no,yes,yes,cellular,apr,wed,1176,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
4823,33,blue-collar,married,basic.6y,no,yes,no,cellular,apr,wed,165,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
4824,63,retired,married,professional.course,no,yes,no,cellular,apr,wed,387,2,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
4825,38,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,498,3,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,no
4826,20,student,single,unknown,no,yes,no,cellular,apr,wed,184,4,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,yes
4827,30,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,739,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
4828,43,services,divorced,high.school,unknown,yes,no,cellular,apr,thu,303,1,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,no
4829,30,admin.,married,university.degree,no,yes,no,cellular,apr,thu,243,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
4830,30,admin.,married,university.degree,no,no,no,cellular,apr,thu,313,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
4831,35,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,thu,114,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
4832,42,technician,divorced,professional.course,no,yes,yes,cellular,apr,thu,144,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
4833,44,blue-collar,married,university.degree,no,yes,no,cellular,apr,thu,397,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
4834,28,blue-collar,single,high.school,no,yes,no,telephone,apr,thu,771,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
4835,28,blue-collar,single,high.school,no,yes,yes,cellular,apr,thu,268,1,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
4836,28,blue-collar,single,high.school,no,yes,no,cellular,apr,thu,329,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,yes
4837,24,technician,single,university.degree,no,yes,no,cellular,apr,fri,326,3,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
4838,26,entrepreneur,single,high.school,no,yes,no,cellular,apr,fri,707,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,yes
4839,42,admin.,married,high.school,no,no,no,cellular,apr,fri,697,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
4840,39,entrepreneur,married,high.school,no,no,no,cellular,apr,fri,484,1,999,2,failure,-1.8,93.075,-47.1,1.479,5099.1,no
4841,32,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,fri,482,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,yes
4842,54,housemaid,married,unknown,no,yes,no,cellular,apr,fri,117,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,yes
4843,33,entrepreneur,married,high.school,no,yes,no,cellular,apr,fri,273,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,no
4844,39,blue-collar,married,basic.6y,no,no,no,cellular,apr,fri,239,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
4845,32,blue-collar,married,basic.6y,no,yes,yes,cellular,apr,fri,205,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,no
4846,44,management,divorced,university.degree,no,yes,no,cellular,apr,fri,230,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
4847,41,admin.,married,basic.6y,no,no,no,cellular,apr,fri,1203,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,yes
4848,51,technician,divorced,professional.course,no,no,no,cellular,apr,fri,579,2,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
